"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"196","San Marino","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","10951","65"
"196","San Marino","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10951","65"
"196","San Marino","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11681","65"
"196","San Marino","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11276","65"
"196","San Marino","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11311","65"
"196","San Marino","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11086","65"
"196","San Marino","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10832","65"
"196","San Marino","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10373",""
"196","San Marino","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11787","65"
"196","San Marino","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11787","65"
"196","San Marino","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11404","65"
"196","San Marino","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11063","65"
"196","San Marino","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11194","65"
"196","San Marino","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10945","65"
"196","San Marino","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10726","65"
"196","San Marino","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10144",""
"69","Sao Tome and Principe","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","38558","2"
"69","Sao Tome and Principe","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","27353","2"
"69","Sao Tome and Principe","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","36455","2"
"69","Sao Tome and Principe","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","25422","2"
"62","Senegal","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1350168","2"
"62","Senegal","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1303775","2"
"197","Serbia","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2219234","2"
"197","Serbia","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2213557","2"
"197","Serbia","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2213819","2"
"197","Serbia","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2193459","2"
"197","Serbia","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2193459","2"
"197","Serbia","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2191119","2"
"197","Serbia","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2188802","2"
"197","Serbia","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2185928","2"
"197","Serbia","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2182135","2"
"197","Serbia","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2175144","2"
"197","Serbia","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2165157","2"
"197","Serbia","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2154220","2"
"197","Serbia","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2142043","2"
"197","Serbia","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2102987","2"
"197","Serbia","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2097557","2"
"197","Serbia","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2040955","2"
"197","Serbia","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2037948","2"
"197","Serbia","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2028106","2"
"197","Serbia","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2019090","2"
"197","Serbia","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2008830","2"
"197","Serbia","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2030310","2"
"197","Serbia","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2026423","2"
"197","Serbia","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2027187","2"
"197","Serbia","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2012848","2"
"197","Serbia","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2012848","2"
"197","Serbia","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2013781","2"
"197","Serbia","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2017237","2"
"197","Serbia","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2023082","2"
"197","Serbia","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2024732","2"
"197","Serbia","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2018847","2"
"197","Serbia","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2010096","2"
"197","Serbia","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2000549","2"
"197","Serbia","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1989675","2"
"197","Serbia","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1979924","2"
"197","Serbia","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1958146","2"
"197","Serbia","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1942151","2"
"197","Serbia","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1936672","2"
"197","Serbia","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1926813","2"
"197","Serbia","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1917322","2"
"197","Serbia","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1906056","2"
"194","Serbia and Montenegro","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2427485","66"
"194","Serbia and Montenegro","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2402414","66"
"194","Serbia and Montenegro","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2812212","67"
"194","Serbia and Montenegro","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2803233","67"
"194","Serbia and Montenegro","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2798379","67"
"194","Serbia and Montenegro","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2792131","2"
"194","Serbia and Montenegro","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2784486","2"
"194","Serbia and Montenegro","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2774565","2"
"194","Serbia and Montenegro","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2764490","2"
"194","Serbia and Montenegro","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2753240","2"
"194","Serbia and Montenegro","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2741698","2"
"194","Serbia and Montenegro","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2723294","2"
"194","Serbia and Montenegro","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2727795","2"
"194","Serbia and Montenegro","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2227301","66"
"194","Serbia and Montenegro","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2206353","66"
"194","Serbia and Montenegro","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2683098","67"
"194","Serbia and Montenegro","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2674193","67"
"194","Serbia and Montenegro","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2669658","67"
"194","Serbia and Montenegro","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2664248","2"
"194","Serbia and Montenegro","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2656349","2"
"194","Serbia and Montenegro","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2646039","2"
"194","Serbia and Montenegro","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2635731","2"
"194","Serbia and Montenegro","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2625096","2"
"194","Serbia and Montenegro","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2614582","2"
"194","Serbia and Montenegro","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2598070","2"
"194","Serbia and Montenegro","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2602517","2"
"199","Slovakia","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1556265","2"
"199","Slovakia","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1559602","2"
"199","Slovakia","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1563778","2"
"199","Slovakia","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1568468","2"
"199","Slovakia","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1573717","2"
"199","Slovakia","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1567431","2"
"199","Slovakia","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1565805","2"
"199","Slovakia","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1547296","2"
"199","Slovakia","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1566940","2"
"199","Slovakia","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1648487","2"
"199","Slovakia","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1605586","2"
"199","Slovakia","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1438019","2"
"199","Slovakia","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1442174","2"
"199","Slovakia","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1447959","2"
"199","Slovakia","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1453638","2"
"199","Slovakia","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1472177","2"
"199","Slovakia","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1471403","2"
"199","Slovakia","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1471055","2"
"199","Slovakia","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1450057","2"
"199","Slovakia","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1473891","2"
"199","Slovakia","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1461674","2"
"199","Slovakia","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1466515","2"
"200","Slovenia","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","509485","2"
"200","Slovenia","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","510702","2"
"200","Slovenia","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","518416","60"
"200","Slovenia","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","512650","2"
"200","Slovenia","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","522365","2"
"200","Slovenia","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","524400","2"
"200","Slovenia","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","519377",""
"200","Slovenia","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","459504","2"
"200","Slovenia","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","460811","2"
"200","Slovenia","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","479356","60"
"200","Slovenia","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","462513","2"
"200","Slovenia","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","475551","2"
"200","Slovenia","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","478022","2"
"200","Slovenia","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","473672",""
"68","Somalia","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1142407","68"
"68","Somalia","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1168410","68"
"79","South Africa","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12275503","4"
"79","South Africa","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","12062342","4"
"79","South Africa","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11852086","69"
"79","South Africa","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11716344","69"
"79","South Africa","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11491500","69"
"79","South Africa","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11271100","69"
"79","South Africa","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","11113880","70"
"79","South Africa","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11054800","69"
"79","South Africa","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8637434","71"
"79","South Africa","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6512451","72"
"79","South Africa","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11612775","4"
"79","South Africa","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11439101","4"
"79","South Africa","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11273108","69"
"79","South Africa","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11316037","69"
"79","South Africa","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","11073800","69"
"79","South Africa","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10836700","69"
"79","South Africa","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","10667927","70"
"79","South Africa","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","10604600","69"
"79","South Africa","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","8914311","71"
"79","South Africa","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","6555892","72"
"162","Spain","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","13030819",""
"162","Spain","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","12239540",""
"113","Sri Lanka","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1220188","9"
"113","Sri Lanka","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1246983","9"
"244","Suriname","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","164398","73"
"244","Suriname","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","164660","73"
"70","Swaziland","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","108172",""
"70","Swaziland","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","118806","4"
"70","Swaziland","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","108519","4"
"70","Swaziland","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","75043","74"
"70","Swaziland","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","106256",""
"70","Swaziland","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","118562","4"
"70","Swaziland","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","108790","4"
"70","Swaziland","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","79936","74"
"201","Sweden","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3670257","2"
"201","Sweden","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3494512","2"
"156","Switzerland","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2793228","2"
"156","Switzerland","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2774487","2"
"156","Switzerland","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2755827","2"
"156","Switzerland","Urban Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2733330","2"
"156","Switzerland","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2514099","2"
"156","Switzerland","Urban Female","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2710273","2"
"156","Switzerland","Urban Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2691142","2"
"156","Switzerland","Urban Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2675677","2"
"156","Switzerland","Urban Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2665282","2"
"156","Switzerland","Urban Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2661605","2"
"156","Switzerland","Urban Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2655721","2"
"156","Switzerland","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2640578","2"
"156","Switzerland","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2625458","2"
"156","Switzerland","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2607963","2"
"156","Switzerland","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2590271","2"
"156","Switzerland","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2426136","2"
"156","Switzerland","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2572076","2"
"156","Switzerland","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2549896","2"
"156","Switzerland","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2535665","2"
"156","Switzerland","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2518923","2"
"156","Switzerland","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2505607","2"
"156","Switzerland","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2494111","2"
"156","Switzerland","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2640781","2"
"156","Switzerland","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2619324","2"
"156","Switzerland","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2598662","2"
"156","Switzerland","Urban Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2573237","2"
"156","Switzerland","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2357890","2"
"156","Switzerland","Urban Male","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2550876","2"
"156","Switzerland","Urban Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2532960","2"
"156","Switzerland","Urban Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2513947","2"
"156","Switzerland","Urban Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2502892","2"
"156","Switzerland","Urban Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2497633","2"
"156","Switzerland","Urban Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2492757","2"
"156","Switzerland","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2479152","2"
"156","Switzerland","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2464154","2"
"156","Switzerland","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2446858","2"
"156","Switzerland","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2428477","2"
"156","Switzerland","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2311240","2"
"156","Switzerland","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2412897","2"
"156","Switzerland","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2386794","2"
"156","Switzerland","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2370203","2"
"156","Switzerland","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2352454","2"
"156","Switzerland","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2338027","2"
"156","Switzerland","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2325152","2"
"131","Syria","Urban Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4370000","4"
"131","Syria","Urban Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4265000","4"
"131","Syria","Urban Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4324000","4"
"131","Syria","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3324474","75"
"131","Syria","Urban Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3410000","76"
"131","Syria","Urban Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3268000","76"
"131","Syria","Urban Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3186000","76"
"131","Syria","Urban Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3061000","76"
"131","Syria","Urban Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2941000","76"
"131","Syria","Urban Female","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2830000","76"
"131","Syria","Urban Female","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2740000","76"
"131","Syria","Urban Female","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2623000","76"
"131","Syria","Urban Female","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2516000","76"
"131","Syria","Urban Female","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2411000","76"
"131","Syria","Urban Male","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4652000","4"
"131","Syria","Urban Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4541000","4"
"131","Syria","Urban Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","4439000","4"
"131","Syria","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","3540051","75"
"131","Syria","Urban Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3702000","76"
"131","Syria","Urban Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3547000","76"
"131","Syria","Urban Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3408000","76"
"131","Syria","Urban Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3274000","76"
"131","Syria","Urban Male","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3146000","76"
"131","Syria","Urban Male","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","3025000","76"
"131","Syria","Urban Male","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2932000","76"
"131","Syria","Urban Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2805000","76"
"131","Syria","Urban Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2692000","76"
"131","Syria","Urban Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2580000","76"
