"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"197","Serbia","Rural Male","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1949489","2"
"197","Serbia","Rural Male","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1952318","2"
"197","Serbia","Rural Male","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1955105","2"
"194","Serbia and Montenegro","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1757713","65"
"194","Serbia and Montenegro","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1762656","2"
"194","Serbia and Montenegro","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2558542","66"
"194","Serbia and Montenegro","Rural Female","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2556151","66"
"194","Serbia and Montenegro","Rural Female","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2554506","66"
"194","Serbia and Montenegro","Rural Female","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2551582","2"
"194","Serbia and Montenegro","Rural Female","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2547613","2"
"194","Serbia and Montenegro","Rural Female","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2542601","2"
"194","Serbia and Montenegro","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2537049","2"
"194","Serbia and Montenegro","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2531259","2"
"194","Serbia and Montenegro","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2524389","2"
"194","Serbia and Montenegro","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2513612","2"
"194","Serbia and Montenegro","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2516583","2"
"194","Serbia and Montenegro","Rural Male","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1740177","65"
"194","Serbia and Montenegro","Rural Male","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1742445","2"
"194","Serbia and Montenegro","Rural Male","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2597798","66"
"194","Serbia and Montenegro","Rural Male","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2595781","66"
"194","Serbia and Montenegro","Rural Male","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2594343","66"
"194","Serbia and Montenegro","Rural Male","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2592106","2"
"194","Serbia and Montenegro","Rural Male","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2588760","2"
"194","Serbia and Montenegro","Rural Male","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2583778","2"
"194","Serbia and Montenegro","Rural Male","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2578312","2"
"194","Serbia and Montenegro","Rural Male","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2572359","2"
"194","Serbia and Montenegro","Rural Male","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2567349","2"
"194","Serbia and Montenegro","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","2559050","2"
"194","Serbia and Montenegro","Rural Male","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","2561804","2"
"199","Slovakia","Rural Female","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1213996","2"
"199","Slovakia","Rural Female","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1208476","2"
"199","Slovakia","Rural Female","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1203579","2"
"199","Slovakia","Rural Female","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1198472","2"
"199","Slovakia","Rural Female","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1168759","2"
"199","Slovakia","Rural Female","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1162529","2"
"199","Slovakia","Rural Female","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1153128","2"
"199","Slovakia","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Number","1152978","2"
"199","Slovakia","Rural Female","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1138493","2"
"199","Slovakia","Rural Female","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Number","1058716","2"
